Survey_ID,Lat,Long,Zip,City,County,Status,elevation,dist_to_spill,Q37_EDU,Q40_INCOME,Q1_Overall,Q2_a,Q2_b,Q2_c,Q2_d,Q2_e,Q2_f,Q2_g,Q2_h,Q2_i,Q2_j,Q2_k,Q3,Q4,Q10_a,Q10_b,Q10_c,Q10_d,Q10_e,Q11_a,Q11_b,Q11_c,Q11_d,Q11_e,Q11_f,Q11_g,Q11_h,Q11_i,Q11_j,Q11_k,Q12_a,Q12_b,Q12_c,Q12_d,Q12_e,Q13_a,Q13_b,Q13_c,Q13_d,Q13_e,Q13_f,Q13_g,Q14_a,Q14_b,Q14_c,Q14_d,Q14_e,Q14_f,Q14_g,Q14_h,Q14_i,Q15_a,Q15_b,Q15_c,Q16_a,Q16_b,Q16_c,Q16_d,Q16_e,Q16_f,Q16_g,Q16_h,Q16_i,Q16_j,Q16_k,Q16_l,Q16_m,Q16_n,Q16_o,Q16_p,Q17_a,Q17_b,Q17_c,Q17_d,Q17_e,Q17_f,Q17_g,Q17_h,Q17_i,Q17_j,Q17_k,Q19_a,Q19_b,Q19_c,Q19_d,Q19_e,Q19_f,Q19_g,Q19_h,Q19_i,Q20_a,Q20_b,Q20_c,Q20_d,Q20_e,Q21,Q22_a,Q22_b,Q22_c,Q22_d,Q22_e,Q22_f,Q23,Q24,Q25,Q26_a,Q26_b,Q26_c,Q26_d,Q26_e,Q26_f,Q26_g,Q26_h
150,38.24169921880,-81.58319854740,25049,Comfort,Boone,Distressed,331,14275.6,5,2,4,4,2,2,4,4,2,4,3,2,4,5,4,3,1,5,2,4,5,5,5,2,1,4,1,5,5,1,1,1,2,5,5,3,3,3,2,3,2,4,3,4,4,4,4,5,4,5,4,5,3,1,1,1,2,2,4,1,3,3,2,3,2,4,3,2,4,4,2,3,1,2,1,3,3,4,2,0,,,0,2,4,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,2,3,3,3,3,3,3,3,3
151,38.45080566410,-81.89479827880,25053,Danville,Boone,Distressed,215,26712.9,2,3,1,2,4,2,2,2,1,5,1,2,4,4,5,4,2,2,3,4,4,4,4,2,2,3,2,3,4,2,2,2,5,5,5,4,5,4,2,2,4,4,4,3,4,4,4,4,4,4,4,4,4,1,1,1,5,2,2,1,1,5,1,5,1,5,5,5,5,1,5,3,2,1,2,2,2,1,2,5,,,0,1,2,2,4,3,1,2,2,1,5,1,5,1,1,2,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5
152,38.07651600000,-81.82708100000,25053,Danville,Boone,Distressed,293,37735.8,1,2,2,3,1,1,4,5,1,5,2,4,4,4,3,3,2,3,1,4,5,3,4,2,2,3,3,3,3,4,3,3,3,4,4,3,4,2,2,2,2,2,2,4,4,4,4,4,3,4,4,4,4,1,1,1,3,3,4,2,3,4,2,3,2,2,4,2,3,2,4,3,2,2,2,2,2,2,2,2,2,2,3,3,4,3,3,3,2,3,2,3,3,3,3,3,4,2,3,2,2,2,2,2,4,4,5,4,4,4,4,4,4,4,4
153,38.40429687500,-81.97019958500,25053,Danville,Boone,Distressed,283,31957.1,5,3,2,4,1,1,4,2,1,4,1,4,5,5,4,4,3,5,4,4,1,3,1,3,3,4,5,2,1,5,5,5,4,5,4,4,4,4,4,2,1,5,3,3,5,5,5,4,4,5,3,5,3,2,1,1,2,2,4,1,1,5,2,4,2,2,4,4,4,2,4,4,0,2,3,4,4,4,4,5,,,0,2,4,4,3,4,3,5,5,5,5,1,4,1,5,2,4,1,1,1,1,1,5,5,5,5,4,4,5,4,3,5,4
154,38.48249816890,-81.64469909670,25053,Danville,Boone,Distressed,202,13018.7,8,2,2,2,3,2,2,2,1,4,1,3,4,3,4,4,1,1,1,5,5,1,4,2,2,5,3,3,4,2,2,2,5,5,5,5,5,2,2,2,2,4,4,4,5,5,4,4,5,5,4,4,4,1,1,1,3,3,4,2,4,5,2,4,2,4,4,4,5,5,4,2,2,2,2,2,2,2,2,2,,,0,2,2,2,2,3,2,5,5,5,4,2,5,2,5,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5
155,38.07489400000,-81.84012200000,25053,Danville,Boone,Distressed,307,38483.6,6,4,3,3,2,3,2,2,2,5,3,2,2,5,2,2,1,5,3,4,3,2,2,4,4,4,4,2,1,4,4,4,2,2,2,2,2,4,2,2,3,4,3,2,3,2,4,3,2,4,2,4,3,1,1,1,4,2,4,1,1,5,1,5,1,1,4,4,4,1,5,1,4,3,3,3,4,4,2,3,2,3,4,3,3,4,4,4,4,4,4,4,3,2,3,2,4,2,3,2,2,2,2,2,5,4,5,4,4,4,3,3,3,3,3
156,38.08192100000,-81.82708100000,25053,Danville,Boone,Distressed,273,37220.9,3,7,3,4,2,3,3,4,1,5,3,3,5,5,5,3,4,4,1,4,4,2,2,3,3,3,3,3,3,4,4,4,4,4,4,1,1,5,3,3,3,5,3,1,4,5,4,3,5,4,3,5,3,1,1,1,3,3,3,1,5,5,3,4,3,3,3,4,5,4,3,3,4,4,2,2,4,4,3,4,3,3,5,3,5,3,5,4,3,5,5,5,3,1,2,1,5,2,3,1,1,1,1,1,5,5,5,4,4,4,4,3,3,4,3
157,38.08192100000,-81.82467900000,25053,Danville,Boone,Distressed,257,37112.6,3,1,3,3,3,2,2,3,2,5,1,4,2,5,2,2,2,1,2,5,5,4,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,5,3,3,2,2,3,1,3,2,4,3,4,2,3,3,3,3,3,3,3,3,2,1,1,5,3,3,3,3,3,1,5,3,5,3,3,3,3,4,4,4,3,3,2,3,3,3,3,3,5,3,3,3,3,2,3,3,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,38.07488800000,-81.83999900000,25053,Danville,Boone,Distressed,307,38478.4,3,3,4,3,1,3,5,4,1,1,3,5,4,1,1,1,1,2,1,5,5,4,4,2,1,3,2,3,4,1,1,1,1,4,4,1,4,4,2,1,1,5,1,3,5,5,5,4,5,5,5,3,5,1,1,1,5,5,3,5,5,5,3,3,3,4,5,3,5,0,5,0,1,1,1,1,1,1,1,1,1,1,3,1,3,1,3,3,1,5,3,3,3,3,3,3,5,2,5,3,3,3,3,3,4,4,4,1,3,3,5,1,3,3,3
159,38.07490200000,-81.84013900000,25053,Danville,Boone,Distressed,307,38483.6,7,4,4,2,2,4,1,1,1,4,4,1,1,3,2,2,4,4,4,2,3,1,2,5,5,5,5,1,1,4,4,4,2,3,3,1,2,5,4,4,5,1,1,1,1,1,4,3,1,4,2,3,1,2,2,2,5,4,4,1,1,5,1,5,1,2,2,5,5,2,5,3,4,3,3,3,2,2,2,2,1,1,4,2,4,4,4,3,2,4,4,4,4,3,4,3,2,2,5,4,5,5,3,1,3,4,2,3,4,3,3,3,3,3,3
160,38.24169921880,-81.58319854740,25057,Deep Water,Fayette,Distressed,331,14275.6,8,3,3,4,2,2,4,4,5,2,2,3,5,2,5,5,1,0,1,5,4,5,5,2,1,5,2,4,5,1,1,1,5,5,5,5,5,2,4,1,1,4,5,4,1,5,4,5,3,5,5,4,5,1,0,1,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,1,2,1,1,3,3,0,0,,,0,2,3,1,3,3,3,5,5,5,3,4,1,2,4,1,4,5,5,5,5,5,2,1,1,0,0,0,0,0,0,0,0
161,38.09709000000,-81.77984000000,25081,Foster,Boone,Distressed,265,33745.9,3,3,3,4,1,2,4,2,1,5,2,2,3,5,5,5,5,1,1,4,2,2,2,5,5,5,5,2,5,5,5,5,4,4,5,5,5,4,3,3,3,4,3,2,5,4,5,5,2,5,4,4,2,1,1,1,3,4,2,3,4,5,2,5,2,4,3,5,5,4,2,3,4,2,2,2,4,2,1,5,,,0,2,4,4,4,3,2,4,4,4,3,2,5,1,5,2,2,2,2,2,2,2,5,4,4,4,5,4,4,5,4,4,5
162,37.97483000000,-81.82457800000,25114,Jeffrey,Boone,Distressed,339,47704.2,2,0,4,2,2,3,3,2,2,5,1,2,1,5,2,2,1,1,1,5,5,5,5,4,3,1,4,5,4,5,3,5,5,4,3,3,3,5,5,1,1,5,5,1,3,1,1,5,5,5,1,5,1,1,1,1,5,3,3,1,2,5,1,3,1,3,5,3,5,0,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,3,5,3,3,5,5,5,5,5,3,1,1,1,0,0,0,0,0,0,0,0
163,38.03975200000,-81.26746400000,25119,Kincaid,Fayette,Distressed,388,47100.9,3,2,4,4,2,3,2,2,2,5,2,1,5,4,4,5,4,3,2,4,4,4,3,2,3,4,4,2,4,4,4,4,4,3,2,2,3,4,3,4,2,3,2,1,4,2,5,5,1,5,3,3,3,3,2,2,3,2,3,1,1,5,1,4,1,2,4,4,5,1,5,3,4,1,1,2,3,2,1,1,2,2,3,2,3,1,4,3,2,5,5,3,3,2,4,2,5,2,2,2,1,1,1,1,5,4,4,3,4,5,5,4,3,5,4
164,38.06111000000,-81.81506500000,25130,Madison,Boone,Distressed,289,38710.7,5,0,1,5,1,1,5,5,1,3,1,5,5,3,4,2,1,5,1,2,2,5,5,1,1,4,1,5,5,3,1,1,5,5,5,5,5,1,1,1,1,1,5,3,5,5,5,5,5,5,5,5,5,1,1,1,1,5,5,1,3,4,5,5,1,1,5,5,1,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,3,1,5,1,3,1,5,2,5,3,3,3,3,1,3,4,4,5,5,5,5,5,5,5,5
165,38.48249816890,-81.64469909670,25130,Madison,Boone,Distressed,202,13018.7,6,4,2,4,2,2,4,4,2,3,2,3,4,3,3,3,2,2,2,5,4,4,4,2,2,2,2,4,4,2,2,2,4,4,4,4,4,2,2,2,2,4,4,4,4,4,4,4,3,3,3,4,4,0,0,0,2,3,3,3,4,4,4,4,3,3,3,4,3,4,2,2,2,2,2,2,2,3,1,4,,,0,2,3,2,3,3,2,4,4,3,4,2,2,3,4,1,4,4,4,4,4,4,2,2,2,0,0,0,0,0,0,0,0
166,38.03460693360,-81.75920104980,25130,Madison,Boone,Distressed,412,39420.1,7,4,3,2,4,4,2,2,2,4,3,2,3,4,4,3,2,4,3,4,4,3,3,4,4,4,3,2,2,4,3,4,4,4,4,1,4,4,4,3,3,4,3,2,2,2,4,3,2,4,2,4,2,1,1,1,4,2,4,2,3,4,2,4,2,3,3,2,4,3,4,2,4,4,4,4,3,4,3,3,,,0,4,2,4,4,4,3,4,4,4,2,4,2,4,2,2,4,5,4,4,3,3,2,1,1,1,1,1,1,1,1,1,1
167,38.05921700000,-81.82501700000,25130,Madison,Boone,Distressed,225,39311.7,4,2,3,2,3,1,3,3,1,5,1,2,5,5,4,3,1,1,1,1,4,2,3,1,3,5,3,3,3,5,3,5,3,3,4,4,5,4,1,1,1,5,5,5,2,1,5,1,5,4,2,5,2,1,1,1,3,1,0,1,1,5,1,5,1,5,3,3,5,5,3,5,4,1,1,1,3,1,1,1,1,3,5,1,3,1,1,5,1,3,2,1,5,3,5,1,5,2,5,3,5,3,3,1,5,3,3,1,3,5,3,3,1,4,3
168,38.06319000000,-81.82180800000,25130,Madison,Boone,Distressed,234,38789.7,3,1,3,3,1,1,3,3,1,4,1,3,5,4,3,3,1,1,1,1,3,4,4,2,2,2,2,4,4,4,2,2,4,4,4,4,4,4,2,4,4,4,4,2,4,4,4,4,4,4,4,4,4,1,1,1,4,4,4,2,2,2,2,4,4,4,4,4,4,0,2,4,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,4,2,4,4,2,4,2,4,2,4,2,2,2,2,2,2,2,5,5,5,4,4,4,4,4,4,4,4
169,38.49429321290,-81.46679687500,25130,Madison,Boone,Distressed,299,18527.8,4,2,3,2,2,3,2,1,2,4,2,1,4,5,5,4,1,4,1,4,4,2,4,4,4,5,3,2,3,4,2,4,5,4,5,3,4,5,3,2,2,4,4,1,5,4,4,4,4,5,3,5,3,1,1,1,4,3,4,2,2,5,1,4,2,3,3,4,5,3,5,3,2,4,1,3,2,2,4,0,,,0,3,4,4,5,4,4,4,4,4,5,1,4,4,5,2,2,1,1,1,1,1,5,5,5,5,4,5,5,4,2,4,3
170,38.50650024410,-81.92520141600,25130,Madison,Boone,Distressed,235,31683.6,3,1,3,4,2,3,3,3,2,4,3,3,4,4,2,2,3,1,2,4,4,3,4,2,3,4,3,3,3,4,3,3,4,4,4,3,4,4,2,3,3,4,3,2,4,4,4,3,4,4,3,4,3,1,1,1,3,4,3,3,4,4,3,3,4,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,,,0,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,3,3,2,2,3,4,4,4,4,4,4,4,3,4,3
171,38.48249816890,-81.64469909670,25130,Madison,Boone,Distressed,202,13018.7,7,3,4,3,2,2,2,2,2,5,2,2,4,4,3,2,1,4,3,3,3,2,4,4,4,3,3,2,2,4,3,4,4,4,4,2,4,4,2,2,2,4,4,2,4,4,5,3,3,3,2,5,2,1,1,1,4,4,4,2,2,4,4,4,2,4,3,3,4,2,4,3,3,3,2,4,4,2,4,5,,,0,4,4,2,4,4,3,3,4,4,3,2,4,2,4,2,4,2,1,1,1,1,4,5,5,4,5,4,4,3,4,4,3
172,37.95893000000,-81.81450400000,25149,Ottawa,Boone,Distressed,264,48993.2,3,0,1,5,1,1,5,5,1,1,1,5,5,4,4,2,1,1,2,5,5,5,5,1,1,3,1,1,5,3,1,3,5,5,5,5,5,5,2,1,1,5,5,3,5,5,5,4,3,5,3,5,3,2,1,3,4,3,3,3,4,5,3,4,3,3,3,3,1,0,1,5,2,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,2,2,2,5,1,5,1,5,2,3,1,1,1,1,1,5,5,5,5,5,5,5,5,3,3,3
173,38.13675900000,-81.67602000000,25154,Peytona,Boone,Distressed,252,26463.4,6,1,1,5,1,1,5,5,1,1,1,5,5,5,4,4,5,0,5,5,1,1,5,1,1,3,1,5,5,5,5,3,5,5,5,1,5,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,1,1,2,5,5,1,5,5,5,5,1,3,5,5,1,0,1,5,1,1,1,1,1,1,3,3,1,3,5,1,1,1,5,5,1,5,5,3,3,1,3,3,3,1,5,5,5,5,5,5,3,1,1,1,1,2,2,5,5,1,5
174,38.13567000000,-81.68304000000,25154,Peytona,Boone,Distressed,215,26727.2,6,3,2,3,2,3,3,3,2,3,2,2,4,3,2,2,5,1,3,4,3,3,2,3,3,4,4,3,2,4,4,4,4,4,4,4,4,4,4,2,3,4,4,3,2,2,4,3,2,4,2,4,2,1,1,1,3,3,4,3,4,4,2,4,2,4,3,4,4,3,4,4,4,4,3,4,4,4,1,4,,,0,3,4,2,4,4,3,4,4,3,3,3,3,3,4,1,5,5,5,4,5,3,2,1,2,0,0,0,0,0,0,0,0
175,38.13567000000,-81.68303700000,25154,Peytona,Boone,Distressed,215,26727.1,5,2,2,4,1,2,4,4,1,2,1,4,5,2,3,2,1,1,2,5,2,4,2,2,1,4,2,4,4,4,2,2,3,4,5,2,4,4,3,1,2,3,4,1,5,3,5,4,4,5,4,5,2,1,2,2,2,3,3,1,1,5,1,5,4,2,2,4,3,1,5,3,3,3,1,2,4,4,1,2,4,3,4,3,4,1,4,2,3,4,4,2,4,2,4,2,5,2,2,2,2,2,1,1,3,4,4,4,5,4,5,3,2,4,3
176,37.97610473630,-81.13970184330,25174,Rock Creek,Raleigh,At_Risk,595,59800.2,0,0,2,3,3,3,4,3,2,4,3,3,3,5,5,3,1,1,1,5,5,3,4,3,3,4,3,3,3,3,3,3,4,4,3,3,3,5,4,3,3,3,3,1,4,3,4,3,3,4,3,4,3,1,1,1,4,0,3,3,3,0,3,4,2,3,3,4,3,3,3,4,4,3,3,3,3,3,3,3,,,0,3,2,3,5,2,3,5,5,5,3,3,3,3,3,0,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0
177,37.85054000000,-81.45113000000,25174,Rock Creek,Raleigh,At_Risk,413,59125.7,3,5,4,3,3,2,4,4,1,4,2,4,4,4,4,4,3,4,3,4,4,4,4,2,4,4,4,3,4,2,2,3,4,4,4,5,4,4,5,1,1,4,4,1,2,3,5,4,4,4,4,4,4,2,2,2,4,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,4,,,0,1,2,2,5,3,1,4,3,4,3,5,1,1,1,1,2,4,1,1,1,5,1,1,3,0,0,0,0,0,0,0,0
178,38.36329650880,-81.80889890000,25177,St Albans,Kanawha,Transitional,260,17643.8,7,4,3,4,2,4,4,4,2,3,2,2,4,4,2,2,4,4,3,4,2,3,4,2,4,3,3,4,3,4,4,4,4,4,4,2,4,4,2,2,4,4,4,2,4,4,4,3,2,4,2,4,2,2,2,1,4,2,4,3,4,4,2,4,4,3,4,4,4,2,4,3,4,4,3,3,4,4,2,4,,,0,4,4,2,4,4,4,4,4,2,4,4,4,2,4,3,4,4,3,4,3,4,4,4,4,4,4,4,4,4,2,3,4
179,38.31019592290,-81.67700195310,25181,Seth,Boone,Distressed,267,8938.0,4,4,2,4,2,2,4,4,1,3,2,3,4,3,3,3,1,3,2,5,5,3,4,1,3,4,3,4,5,3,1,3,3,3,4,3,4,5,1,1,2,5,5,1,4,5,4,5,4,5,3,5,4,1,1,1,3,4,4,1,3,5,4,3,5,5,3,3,5,5,3,3,2,2,3,3,3,2,3,4,,,0,2,4,3,4,3,2,5,5,3,3,2,3,2,3,3,4,3,3,3,2,1,4,4,4,4,4,3,3,3,4,4,4
180,38.24169921880,-81.58319854740,25186,Smithers,Fayette,Distressed,331,14275.6,3,0,3,2,3,2,3,2,2,5,4,2,2,5,4,2,2,1,2,5,5,4,4,2,2,3,2,4,4,4,2,4,3,4,5,1,5,5,2,4,4,4,2,1,4,4,4,5,5,5,5,5,5,0,0,0,3,4,2,1,5,1,3,4,2,3,4,3,4,5,2,4,1,1,1,1,1,1,1,3,,,0,2,4,2,5,3,2,4,4,1,2,4,2,3,3,1,5,5,5,5,5,5,2,1,1,0,0,0,0,0,0,0,0
181,38.24169921880,-81.58319854740,25186,Smithers,Fayette,Distressed,331,14275.6,5,7,3,2,3,3,2,2,2,5,3,1,2,5,4,3,4,1,2,5,5,5,5,1,1,3,1,5,5,4,1,4,1,4,5,1,5,3,1,4,2,5,2,1,5,5,5,5,5,5,5,5,5,1,0,1,2,4,2,2,4,2,4,4,2,4,2,2,4,4,3,2,1,1,1,1,1,1,1,1,,,0,1,4,1,4,4,1,4,4,4,2,4,2,4,4,1,4,4,4,4,4,4,2,1,1,0,0,0,0,0,0,0,0
182,38.01040000000,-81.55760000000,25193,Sylvester,Boone,Distressed,273,40021.8,0,0,3,4,1,2,4,2,1,2,1,3,5,3,2,1,1,4,3,4,4,4,4,2,1,2,2,3,4,4,2,4,5,4,4,1,5,2,1,1,1,4,4,4,4,5,5,4,4,4,3,4,3,1,1,1,2,3,4,1,3,4,2,5,4,2,5,4,1,2,3,1,1,2,2,3,3,4,3,5,,,0,1,3,2,1,2,2,4,4,4,5,1,5,1,5,2,2,1,1,1,1,1,5,4,5,5,5,5,4,4,4,5,4
183,38.39390563960,-81.56459808350,25202,Tornado,Kanawha,Transitional,180,4627.7,5,6,4,2,3,4,2,2,2,4,3,2,3,4,4,3,1,1,2,4,4,5,5,1,1,2,1,5,5,1,1,1,4,4,4,3,4,3,4,1,3,3,5,3,2,4,4,4,3,4,3,4,3,2,2,2,3,4,3,2,4,2,4,4,3,3,4,3,4,3,3,2,2,2,3,4,3,3,1,5,,,0,4,2,2,3,3,3,4,4,3,3,3,4,2,3,3,3,3,3,3,3,3,5,4,4,5,5,4,5,3,2,3,4
184,38.02982300000,-81.87290200000,25203,Turtle Creek,Boone,Distressed,262,44249.6,5,2,3,2,3,4,3,3,1,5,5,3,1,4,5,4,3,3,1,4,2,2,4,3,3,3,3,3,3,3,3,2,2,2,2,2,5,5,5,5,5,4,2,1,5,5,5,5,4,5,4,5,3,2,2,2,5,3,3,1,5,5,1,3,5,3,3,3,3,5,3,3,3,3,5,4,1,1,3,3,5,3,4,3,3,1,4,3,3,5,5,5,1,1,1,1,5,1,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,3
185,37.97480000000,-81.52900000000,25209,Whitesville,Boone,Distressed,262,44268.0,6,4,2,5,1,1,4,4,1,2,1,4,5,3,4,2,2,2,1,4,4,4,5,2,3,3,3,4,4,2,2,3,5,5,5,3,5,2,2,1,1,5,5,4,5,5,4,5,4,5,4,4,4,0,0,1,3,4,4,3,4,4,3,4,4,4,4,3,4,4,3,3,1,1,1,2,3,1,2,4,,,0,1,2,1,2,3,2,3,3,4,5,2,4,3,4,2,3,2,2,2,2,2,5,5,5,5,5,5,5,5,3,3,5
186,37.97428700000,-81.53284900000,25209,Whitesville,Boone,Distressed,389,44273.5,6,4,3,3,2,3,3,3,3,4,2,2,4,3,3,3,3,0,2,5,5,3,3,2,2,4,3,3,3,3,2,3,3,3,2,2,2,5,5,3,3,2,3,1,3,4,4,2,2,4,2,4,2,1,1,1,4,0,3,1,4,5,0,5,3,2,0,3,4,0,4,0,3,3,2,3,3,3,3,3,1,2 to 3,4,3,4,3,4,3,2,4,4,4,3,3,3,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
187,38.35060000000,-81.63330000000,25304,Charleston,Kanawha,Transitional,202,3067.3,7,0,3,4,1,2,2,2,2,5,2,2,4,4,4,3,3,3,1,4,2,4,4,4,2,4,2,3,3,4,2,2,2,2,4,1,1,4,2,4,4,4,2,2,4,4,4,4,2,4,4,4,4,2,2,2,4,3,2,2,2,4,2,4,2,4,2,4,4,4,4,3,2,2,1,1,2,1,1,5,,,0,2,4,4,4,4,2,4,3,4,5,1,4,2,5,3,3,2,3,4,2,2,3,4,4,5,4,4,4,5,1,4,4
188,38.30479431150,-81.75769810000,25309,Charleston,Kanawha,Transitional,344,14967.4,7,0,1,5,1,2,4,4,1,4,3,3,4,4,5,3,1,3,1,4,1,3,4,3,2,4,3,3,3,4,4,4,1,1,1,1,1,3,5,4,2,2,4,4,3,4,5,4,3,4,4,4,3,1,0,1,3,2,5,1,1,4,1,5,1,1,5,5,4,2,5,4,4,2,2,2,2,2,1,3,,,0,1,2,2,3,4,2,5,5,3,2,4,2,4,4,1,4,4,3,4,3,3,3,3,3,0,0,0,0,0,0,0,0
189,38.35580444340,-81.68379974370,25309,South Charleston,Kanawha,Transitional,260,6861.2,7,5,3,3,2,2,4,4,2,4,3,3,2,4,4,3,1,3,2,4,3,2,3,3,4,3,2,3,3,4,3,3,2,0,2,2,1,4,3,3,4,3,2,1,3,3,4,2,5,3,3,5,3,1,0,1,4,2,5,1,1,5,1,5,3,3,4,4,3,2,4,3,4,4,4,4,4,4,2,5,,,0,3,4,3,4,3,3,3,4,4,2,4,0,4,2,1,4,4,3,3,3,3,3,3,2,0,0,0,0,0,0,0,0
190,38.41789245610,-81.81800079350,25313,Charleston,Kanawha,Transitional,289,19204.1,4,0,3,5,1,2,4,4,1,3,2,3,4,4,3,3,1,1,1,5,4,3,4,1,2,3,3,4,4,4,3,3,5,2,5,5,5,4,3,4,2,4,4,2,5,4,4,5,3,5,4,4,4,1,2,1,4,2,4,2,2,4,1,4,2,2,5,5,4,3,4,4,4,2,2,4,2,2,1,4,,,0,2,3,2,4,3,3,4,4,4,4,2,5,1,5,1,4,4,4,4,4,4,4,2,2,0,0,0,0,0,0,0,0
191,38.16287500000,-81.92485000000,25501,Alkol,Lincoln,Distressed,237,35998.4,6,5,3,3,1,3,3,3,1,5,1,1,5,5,5,4,1,5,1,4,4,1,3,1,3,5,3,3,1,1,1,1,1,4,5,2,5,5,1,3,1,5,5,1,4,5,5,5,5,5,5,5,5,1,2,1,5,5,5,1,1,5,5,3,1,4,5,4,5,5,5,5,1,1,1,1,3,3,1,1,1,1,5,2,4,1,5,4,1,5,5,5,3,1,5,1,5,2,3,1,1,1,1,1,5,3,4,4,4,5,4,3,5,5,5
192,38.40950000000,-82.29460000000,25504,Barboursville,Cabell,Transitional,181,60216.4,6,4,1,4,1,1,5,5,1,5,1,2,5,5,5,2,1,2,2,4,4,5,5,1,3,5,3,3,3,3,3,3,1,4,4,1,4,5,3,1,1,5,5,1,5,5,5,5,5,5,3,5,3,0,0,0,3,4,5,1,1,5,4,5,1,3,5,5,5,3,2,4,1,1,1,4,3,3,2,5,,,0,1,3,4,5,3,2,4,4,4,5,1,5,1,5,2,1,1,1,1,1,1,4,5,5,5,5,5,5,5,5,5,5
193,38.40950000000,-82.29460000000,25504,Barboursville,Cabell,Transitional,181,60216.4,7,0,1,5,1,1,4,4,1,5,1,4,5,5,5,3,1,1,1,5,3,5,5,1,1,1,1,5,5,2,1,3,5,5,5,5,5,1,1,1,1,5,5,5,5,5,5,5,3,1,3,5,3,1,2,1,1,1,3,1,4,5,1,5,1,1,4,5,5,4,4,5,1,2,2,2,2,2,3,5,,,0,1,3,1,1,3,1,1,3,2,5,1,5,1,5,2,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5
194,38.35580444340,-81.68379974370,25504,Barboursville,Cabell,Transitional,260,6861.2,6,6,2,2,4,3,2,2,2,5,4,2,2,5,4,3,5,4,5,4,4,2,2,5,5,5,5,2,2,4,4,4,2,2,2,1,1,5,4,4,4,2,2,1,2,2,4,4,3,4,2,4,2,1,1,1,2,2,3,2,2,4,2,4,2,5,2,4,4,2,4,3,4,3,2,4,2,2,2,2,,,0,2,2,2,5,2,2,4,4,4,2,4,2,4,2,1,5,5,5,4,4,4,2,1,1,0,0,0,0,0,0,0,0
195,38.40815800000,-82.29371700000,25504,Barboursville,Cabell,Transitional,174,60129.1,3,2,2,3,1,1,5,3,1,5,1,5,5,5,4,3,3,4,2,4,2,3,4,3,3,4,3,3,3,4,3,4,4,4,4,3,5,4,2,1,1,5,5,2,5,5,5,5,3,4,3,5,3,1,2,3,3,4,4,2,3,5,3,3,2,2,3,2,4,3,3,4,1,1,1,2,2,1,2,1,1,1,4,2,2,2,4,4,3,4,4,4,4,3,3,3,4,1,5,3,4,3,3,2,2,3,4,3,4,3,4,3,4,3,3
196,38.27490234380,-82.07469940190,25504,Barboursville,Cabell,Transitional,220,42191.1,7,6,3,3,3,4,1,1,2,5,5,1,1,5,3,3,1,5,3,3,4,2,3,3,4,2,3,3,3,4,3,3,2,4,2,1,1,3,4,5,5,2,1,4,3,3,4,1,4,4,3,5,2,1,2,1,4,3,3,3,4,4,3,4,4,3,3,4,4,4,2,3,3,1,3,1,1,1,2,5,,,0,0,0,4,3,3,2,5,4,4,1,5,1,5,1,1,5,5,5,5,3,2,1,1,1,0,0,0,0,0,0,0,0
197,38.36329650880,-81.80889892580,25504,Barboursville,Cabell,Transitional,260,17643.9,4,0,3,4,2,3,1,2,3,5,1,2,3,4,4,3,2,4,1,4,3,1,1,5,5,5,5,1,1,5,4,4,4,4,2,1,2,5,3,3,3,2,3,2,2,1,4,2,1,5,2,5,1,2,2,1,5,1,2,1,2,5,1,3,2,5,2,3,5,4,4,1,4,4,3,3,3,3,2,4,,,0,4,2,4,4,4,3,4,4,4,1,4,2,3,1,1,5,5,4,3,3,4,3,1,1,0,0,0,0,0,0,0,0
198,38.40075900000,-82.28772500000,25504,Barboursville,Cabell,Transitional,209,59555.9,6,1,3,3,4,3,3,3,1,0,1,3,1,5,4,4,1,3,2,4,4,3,4,2,2,3,2,2,3,3,2,3,4,4,4,2,2,3,3,2,2,2,2,1,2,4,5,3,2,4,4,5,3,2,2,2,4,1,4,1,4,5,1,3,3,1,5,4,5,1,5,1,3,2,2,2,2,2,2,2,1,2,1,1,1,1,4,3,2,1,1,1,5,5,5,2,5,1,5,4,4,5,4,5,1,1,1,4,4,4,4,4,4,4,4
